student_id,category,rating
87,degree_of_difficulty_of_assignments,4
333,degree_of_difficulty_of_assignments,6
738,degree_of_difficulty_of_assignments,7
350,degree_of_difficulty_of_assignments,1
805,degree_of_difficulty_of_assignments,10
700,degree_of_difficulty_of_assignments,1
92,degree_of_difficulty_of_assignments,3
68,degree_of_difficulty_of_assignments,8
746,degree_of_difficulty_of_assignments,7
741,degree_of_difficulty_of_assignments,3
581,degree_of_difficulty_of_assignments,2
677,degree_of_difficulty_of_assignments,9
442,degree_of_difficulty_of_assignments,10
749,degree_of_difficulty_of_assignments,2
25,degree_of_difficulty_of_assignments,10
936,degree_of_difficulty_of_assignments,4
90,degree_of_difficulty_of_assignments,7
715,degree_of_difficulty_of_assignments,5
240,degree_of_difficulty_of_assignments,10
13,degree_of_difficulty_of_assignments,3
126,degree_of_difficulty_of_assignments,4
761,degree_of_difficulty_of_assignments,10
302,degree_of_difficulty_of_assignments,7
650,degree_of_difficulty_of_assignments,9
365,degree_of_difficulty_of_assignments,3
905,degree_of_difficulty_of_assignments,8
415,degree_of_difficulty_of_assignments,1
397,degree_of_difficulty_of_assignments,6
435,degree_of_difficulty_of_assignments,4
945,degree_of_difficulty_of_assignments,2
930,degree_of_difficulty_of_assignments,1
687,degree_of_difficulty_of_assignments,9
852,degree_of_difficulty_of_assignments,4
712,degree_of_difficulty_of_assignments,7
470,degree_of_difficulty_of_assignments,6
43,degree_of_difficulty_of_assignments,1
550,degree_of_difficulty_of_assignments,8
844,degree_of_difficulty_of_assignments,1
150,degree_of_difficulty_of_assignments,5
168,degree_of_difficulty_of_assignments,2
519,degree_of_difficulty_of_assignments,6
531,degree_of_difficulty_of_assignments,6
643,degree_of_difficulty_of_assignments,7
428,degree_of_difficulty_of_assignments,4
659,degree_of_difficulty_of_assignments,10
766,degree_of_difficulty_of_assignments,3
732,degree_of_difficulty_of_assignments,9
916,degree_of_difficulty_of_assignments,3
979,degree_of_difficulty_of_assignments,10
372,degree_of_difficulty_of_assignments,9
778,degree_of_difficulty_of_assignments,9
579,degree_of_difficulty_of_assignments,8
320,degree_of_difficulty_of_assignments,4
645,degree_of_difficulty_of_assignments,6
5,degree_of_difficulty_of_assignments,2
294,degree_of_difficulty_of_assignments,1
117,degree_of_difficulty_of_assignments,10
555,degree_of_difficulty_of_assignments,7
29,degree_of_difficulty_of_assignments,1
259,degree_of_difficulty_of_assignments,9
47,degree_of_difficulty_of_assignments,9
678,degree_of_difficulty_of_assignments,2
543,degree_of_difficulty_of_assignments,9
908,degree_of_difficulty_of_assignments,3
586,degree_of_difficulty_of_assignments,9
98,degree_of_difficulty_of_assignments,2
55,degree_of_difficulty_of_assignments,2
913,degree_of_difficulty_of_assignments,5
199,degree_of_difficulty_of_assignments,3
539,degree_of_difficulty_of_assignments,4
759,degree_of_difficulty_of_assignments,2
340,solves_doubts_willingly,9
253,solves_doubts_willingly,2
680,solves_doubts_willingly,4
806,solves_doubts_willingly,5
632,solves_doubts_willingly,6
832,solves_doubts_willingly,3
772,solves_doubts_willingly,10
961,solves_doubts_willingly,4
814,solves_doubts_willingly,4
863,solves_doubts_willingly,9
576,solves_doubts_willingly,6
702,solves_doubts_willingly,2
541,solves_doubts_willingly,2
552,solves_doubts_willingly,7
510,solves_doubts_willingly,4
159,solves_doubts_willingly,3
223,solves_doubts_willingly,7
807,solves_doubts_willingly,2
525,solves_doubts_willingly,5
799,solves_doubts_willingly,2
24,solves_doubts_willingly,2
509,solves_doubts_willingly,2
797,solves_doubts_willingly,9
418,solves_doubts_willingly,9
48,solves_doubts_willingly,1
657,solves_doubts_willingly,2
864,solves_doubts_willingly,3
861,solves_doubts_willingly,4
118,solves_doubts_willingly,4
387,solves_doubts_willingly,6
282,solves_doubts_willingly,8
503,solves_doubts_willingly,3
934,solves_doubts_willingly,10
781,solves_doubts_willingly,1
898,solves_doubts_willingly,5
474,solves_doubts_willingly,4
704,solves_doubts_willingly,8
977,solves_doubts_willingly,6
454,solves_doubts_willingly,10
295,solves_doubts_willingly,1
35,solves_doubts_willingly,6
304,solves_doubts_willingly,5
56,solves_doubts_willingly,9
922,solves_doubts_willingly,5
569,solves_doubts_willingly,2
186,solves_doubts_willingly,6
258,solves_doubts_willingly,7
560,solves_doubts_willingly,8
621,solves_doubts_willingly,5
568,solves_doubts_willingly,10
393,solves_doubts_willingly,5
12,solves_doubts_willingly,8
798,solves_doubts_willingly,10
740,solves_doubts_willingly,2
184,solves_doubts_willingly,4
410,solves_doubts_willingly,6
480,solves_doubts_willingly,5
84,solves_doubts_willingly,7
89,solves_doubts_willingly,1
763,solves_doubts_willingly,6
86,solves_doubts_willingly,3
867,solves_doubts_willingly,2
248,solves_doubts_willingly,6
751,solves_doubts_willingly,2
522,solves_doubts_willingly,9
696,solves_doubts_willingly,3
274,solves_doubts_willingly,10
921,solves_doubts_willingly,10
957,solves_doubts_willingly,5
88,solves_doubts_willingly,9
149,solves_doubts_willingly,8
737,solves_doubts_willingly,5
891,solves_doubts_willingly,6
1,solves_doubts_willingly,6
868,solves_doubts_willingly,6
895,solves_doubts_willingly,2
638,solves_doubts_willingly,1
707,solves_doubts_willingly,1
432,solves_doubts_willingly,2
988,solves_doubts_willingly,6
742,solves_doubts_willingly,1
730,solves_doubts_willingly,6
321,solves_doubts_willingly,3
904,solves_doubts_willingly,7
171,solves_doubts_willingly,1
695,solves_doubts_willingly,5
498,solves_doubts_willingly,10
446,solves_doubts_willingly,10
982,solves_doubts_willingly,6
981,solves_doubts_willingly,4
849,solves_doubts_willingly,7
297,solves_doubts_willingly,10
713,solves_doubts_willingly,2
192,solves_doubts_willingly,3
561,solves_doubts_willingly,6
364,solves_doubts_willingly,6
40,solves_doubts_willingly,10
521,solves_doubts_willingly,1
201,solves_doubts_willingly,8
780,solves_doubts_willingly,6
853,solves_doubts_willingly,9
202,solves_doubts_willingly,3
421,solves_doubts_willingly,6
671,solves_doubts_willingly,10
334,solves_doubts_willingly,8
843,solves_doubts_willingly,5
57,solves_doubts_willingly,4
353,solves_doubts_willingly,6
681,solves_doubts_willingly,2
394,solves_doubts_willingly,7
188,solves_doubts_willingly,9
641,solves_doubts_willingly,4
544,solves_doubts_willingly,6
163,solves_doubts_willingly,3
283,solves_doubts_willingly,2
820,solves_doubts_willingly,2
254,solves_doubts_willingly,9
221,solves_doubts_willingly,8
736,solves_doubts_willingly,2
280,solves_doubts_willingly,7
976,solves_doubts_willingly,7
481,solves_doubts_willingly,1
80,solves_doubts_willingly,5
473,solves_doubts_willingly,2
762,solves_doubts_willingly,8
385,solves_doubts_willingly,3
195,solves_doubts_willingly,10
144,solves_doubts_willingly,3
767,solves_doubts_willingly,9
300,solves_doubts_willingly,5
580,solves_doubts_willingly,6
216,solves_doubts_willingly,4
583,solves_doubts_willingly,5
881,solves_doubts_willingly,4
488,solves_doubts_willingly,7
892,solves_doubts_willingly,6
152,solves_doubts_willingly,5
925,solves_doubts_willingly,9
729,solves_doubts_willingly,5
647,solves_doubts_willingly,9
686,solves_doubts_willingly,2
93,solves_doubts_willingly,9
485,solves_doubts_willingly,4
59,solves_doubts_willingly,10
907,solves_doubts_willingly,1
158,solves_doubts_willingly,2
955,solves_doubts_willingly,10
758,solves_doubts_willingly,9
605,solves_doubts_willingly,7
475,solves_doubts_willingly,3
154,solves_doubts_willingly,2
79,solves_doubts_willingly,6
36,solves_doubts_willingly,1
562,solves_doubts_willingly,8
231,solves_doubts_willingly,3
869,solves_doubts_willingly,9
608,solves_doubts_willingly,4
846,solves_doubts_willingly,7
542,solves_doubts_willingly,2
941,solves_doubts_willingly,9
919,solves_doubts_willingly,6
352,solves_doubts_willingly,5
839,solves_doubts_willingly,4
266,solves_doubts_willingly,6
298,solves_doubts_willingly,7
929,solves_doubts_willingly,1
574,solves_doubts_willingly,9
250,solves_doubts_willingly,1
616,solves_doubts_willingly,6
164,solves_doubts_willingly,8
827,solves_doubts_willingly,7
228,solves_doubts_willingly,6
787,solves_doubts_willingly,1
317,solves_doubts_willingly,10
110,solves_doubts_willingly,4
165,solves_doubts_willingly,2
701,solves_doubts_willingly,9
362,solves_doubts_willingly,4
890,solves_doubts_willingly,9
728,solves_doubts_willingly,5
466,solves_doubts_willingly,6
709,solves_doubts_willingly,4
482,solves_doubts_willingly,10
406,solves_doubts_willingly,6
66,solves_doubts_willingly,6
862,solves_doubts_willingly,7
61,solves_doubts_willingly,3
111,solves_doubts_willingly,10
147,solves_doubts_willingly,9
211,solves_doubts_willingly,7
996,solves_doubts_willingly,8
459,solves_doubts_willingly,6
81,solves_doubts_willingly,7
288,solves_doubts_willingly,4
6,solves_doubts_willingly,3
547,solves_doubts_willingly,1
30,solves_doubts_willingly,1
445,solves_doubts_willingly,4
591,solves_doubts_willingly,10
770,solves_doubts_willingly,10
484,solves_doubts_willingly,3
180,solves_doubts_willingly,6
946,solves_doubts_willingly,1
901,solves_doubts_willingly,2
517,solves_doubts_willingly,5
545,solves_doubts_willingly,8
918,solves_doubts_willingly,9
652,solves_doubts_willingly,3
471,solves_doubts_willingly,2
323,solves_doubts_willingly,4
276,solves_doubts_willingly,1
672,solves_doubts_willingly,5
337,solves_doubts_willingly,9
468,solves_doubts_willingly,2
380,solves_doubts_willingly,2
755,solves_doubts_willingly,9
267,solves_doubts_willingly,8
598,solves_doubts_willingly,3
128,solves_doubts_willingly,9
444,solves_doubts_willingly,7
572,solves_doubts_willingly,8
319,solves_doubts_willingly,7
390,solves_doubts_willingly,1
176,solves_doubts_willingly,4
883,solves_doubts_willingly,8
831,solves_doubts_willingly,5
220,solves_doubts_willingly,9
17,solves_doubts_willingly,9
938,solves_doubts_willingly,2
651,solves_doubts_willingly,9
953,solves_doubts_willingly,6
902,solves_doubts_willingly,4
167,solves_doubts_willingly,6
669,solves_doubts_willingly,2
859,solves_doubts_willingly,10
120,solves_doubts_willingly,4
293,solves_doubts_willingly,6
789,solves_doubts_willingly,9
182,solves_doubts_willingly,3
369,solves_doubts_willingly,3
207,solves_doubts_willingly,9
842,solves_doubts_willingly,3
38,solves_doubts_willingly,10
495,solves_doubts_willingly,6
942,solves_doubts_willingly,7
752,solves_doubts_willingly,4
940,solves_doubts_willingly,10
648,solves_doubts_willingly,6
125,solves_doubts_willingly,9
516,solves_doubts_willingly,2
963,solves_doubts_willingly,3
215,solves_doubts_willingly,1
823,solves_doubts_willingly,4
840,solves_doubts_willingly,9
429,solves_doubts_willingly,8
109,solves_doubts_willingly,1
795,solves_doubts_willingly,2
760,solves_doubts_willingly,8
536,solves_doubts_willingly,8
888,solves_doubts_willingly,3
719,solves_doubts_willingly,6
654,solves_doubts_willingly,5
947,solves_doubts_willingly,5
403,solves_doubts_willingly,5
124,solves_doubts_willingly,1
548,solves_doubts_willingly,1
880,solves_doubts_willingly,5
939,solves_doubts_willingly,1
166,solves_doubts_willingly,4
885,solves_doubts_willingly,2
112,solves_doubts_willingly,1
811,solves_doubts_willingly,1
213,solves_doubts_willingly,1
375,solves_doubts_willingly,3
897,solves_doubts_willingly,9
460,solves_doubts_willingly,7
416,solves_doubts_willingly,9
571,solves_doubts_willingly,1
744,solves_doubts_willingly,10
378,solves_doubts_willingly,4
121,solves_doubts_willingly,4
462,solves_doubts_willingly,4
777,solves_doubts_willingly,4
845,solves_doubts_willingly,4
533,solves_doubts_willingly,2
450,solves_doubts_willingly,4
717,solves_doubts_willingly,6
469,solves_doubts_willingly,3
670,solves_doubts_willingly,6
137,solves_doubts_willingly,4
801,solves_doubts_willingly,6
315,solves_doubts_willingly,8
153,solves_doubts_willingly,8
190,solves_doubts_willingly,6
22,solves_doubts_willingly,2
949,solves_doubts_willingly,7
523,solves_doubts_willingly,7
527,solves_doubts_willingly,8
461,solves_doubts_willingly,6
244,solves_doubts_willingly,3
363,solves_doubts_willingly,2
610,solves_doubts_willingly,2
381,solves_doubts_willingly,1
954,solves_doubts_willingly,9
604,solves_doubts_willingly,4
414,solves_doubts_willingly,2
151,solves_doubts_willingly,8
721,solves_doubts_willingly,4
664,solves_doubts_willingly,8
956,solves_doubts_willingly,2
747,solves_doubts_willingly,5
438,solves_doubts_willingly,2
975,solves_doubts_willingly,7
277,solves_doubts_willingly,2
312,solves_doubts_willingly,6
565,solves_doubts_willingly,4
739,solves_doubts_willingly,1
584,solves_doubts_willingly,6
894,solves_doubts_willingly,7
270,solves_doubts_willingly,6
966,solves_doubts_willingly,1
489,solves_doubts_willingly,1
665,solves_doubts_willingly,8
71,solves_doubts_willingly,9
603,solves_doubts_willingly,7
196,solves_doubts_willingly,6
804,solves_doubts_willingly,10
837,solves_doubts_willingly,4
530,solves_doubts_willingly,1
720,solves_doubts_willingly,10
272,solves_doubts_willingly,4
984,solves_doubts_willingly,2
185,solves_doubts_willingly,1
487,solves_doubts_willingly,10
75,solves_doubts_willingly,2
718,solves_doubts_willingly,6
496,solves_doubts_willingly,10
630,solves_doubts_willingly,3
637,solves_doubts_willingly,10
360,solves_doubts_willingly,3
183,solves_doubts_willingly,4
689,solves_doubts_willingly,1
236,solves_doubts_willingly,1
768,solves_doubts_willingly,5
316,solves_doubts_willingly,6
396,solves_doubts_willingly,1
212,solves_doubts_willingly,5
830,solves_doubts_willingly,7
209,solves_doubts_willingly,3
62,solves_doubts_willingly,3
447,solves_doubts_willingly,4
100,solves_doubts_willingly,7
305,solves_doubts_willingly,6
494,solves_doubts_willingly,4
328,solves_doubts_willingly,6
854,solves_doubts_willingly,6
866,solves_doubts_willingly,3
943,solves_doubts_willingly,6
734,solves_doubts_willingly,10
189,solves_doubts_willingly,3
404,solves_doubts_willingly,1
518,solves_doubts_willingly,7
856,solves_doubts_willingly,8
70,solves_doubts_willingly,10
457,solves_doubts_willingly,3
148,solves_doubts_willingly,8
958,solves_doubts_willingly,5
356,solves_doubts_willingly,4
793,solves_doubts_willingly,7
771,solves_doubts_willingly,8
452,solves_doubts_willingly,7
72,solves_doubts_willingly,4
710,solves_doubts_willingly,7
980,solves_doubts_willingly,5
145,solves_doubts_willingly,1
960,solves_doubts_willingly,3
660,solves_doubts_willingly,10
987,solves_doubts_willingly,7
534,solves_doubts_willingly,2
858,solves_doubts_willingly,2
324,solves_doubts_willingly,2
884,solves_doubts_willingly,5
611,solves_doubts_willingly,9
136,solves_doubts_willingly,9
705,solves_doubts_willingly,3
991,solves_doubts_willingly,9
676,solves_doubts_willingly,4
769,solves_doubts_willingly,1
246,solves_doubts_willingly,4
644,solves_doubts_willingly,7
263,solves_doubts_willingly,9
476,solves_doubts_willingly,8
697,solves_doubts_willingly,8
95,solves_doubts_willingly,9
688,solves_doubts_willingly,6
633,solves_doubts_willingly,4
241,solves_doubts_willingly,10
524,solves_doubts_willingly,10
504,solves_doubts_willingly,6
417,solves_doubts_willingly,5
554,solves_doubts_willingly,4
656,solves_doubts_willingly,5
19,solves_doubts_willingly,9
275,solves_doubts_willingly,5
478,solves_doubts_willingly,8
132,solves_doubts_willingly,10
515,solves_doubts_willingly,3
44,solves_doubts_willingly,6
388,solves_doubts_willingly,6
204,solves_doubts_willingly,3
338,solves_doubts_willingly,9
619,solves_doubts_willingly,3
205,solves_doubts_willingly,1
39,solves_doubts_willingly,6
53,solves_doubts_willingly,10
58,solves_doubts_willingly,2
157,solves_doubts_willingly,8
28,solves_doubts_willingly,9
833,solves_doubts_willingly,7
252,solves_doubts_willingly,10
658,solves_doubts_willingly,10
179,solves_doubts_willingly,2
851,solves_doubts_willingly,2
809,solves_doubts_willingly,10
330,solves_doubts_willingly,9
94,solves_doubts_willingly,8
826,solves_doubts_willingly,8
227,solves_doubts_willingly,7
1000,solves_doubts_willingly,10
114,solves_doubts_willingly,8
251,solves_doubts_willingly,6
613,solves_doubts_willingly,9
101,solves_doubts_willingly,9
871,solves_doubts_willingly,10
551,solves_doubts_willingly,3
931,solves_doubts_willingly,6
49,solves_doubts_willingly,1
512,solves_doubts_willingly,9
261,solves_doubts_willingly,4
754,solves_doubts_willingly,3
345,solves_doubts_willingly,10
970,solves_doubts_willingly,6
990,solves_doubts_willingly,9
911,solves_doubts_willingly,9
909,solves_doubts_willingly,5
817,solves_doubts_willingly,10
733,solves_doubts_willingly,4
626,solves_doubts_willingly,9
292,solves_doubts_willingly,5
82,solves_doubts_willingly,4
355,solves_doubts_willingly,5
948,solves_doubts_willingly,9
341,solves_doubts_willingly,7
952,solves_doubts_willingly,8
711,solves_doubts_willingly,3
635,solves_doubts_willingly,7
850,solves_doubts_willingly,8
716,solves_doubts_willingly,2
627,solves_doubts_willingly,6
661,solves_doubts_willingly,8
877,solves_doubts_willingly,10
177,solves_doubts_willingly,8
322,solves_doubts_willingly,3
914,solves_doubts_willingly,4
486,solves_doubts_willingly,4
723,solves_doubts_willingly,10
105,solves_doubts_willingly,3
52,solves_doubts_willingly,7
436,solves_doubts_willingly,1
829,solves_doubts_willingly,2
753,solves_doubts_willingly,5
130,solves_doubts_willingly,3
91,solves_doubts_willingly,5
590,solves_doubts_willingly,9
965,solves_doubts_willingly,10
99,solves_doubts_willingly,2
912,solves_doubts_willingly,2
395,solves_doubts_willingly,7
923,solves_doubts_willingly,9
499,solves_doubts_willingly,5
115,solves_doubts_willingly,3
815,solves_doubts_willingly,2
570,solves_doubts_willingly,9
825,solves_doubts_willingly,3
620,solves_doubts_willingly,8
175,solves_doubts_willingly,1
358,solves_doubts_willingly,3
191,solves_doubts_willingly,5
492,solves_doubts_willingly,3
529,solves_doubts_willingly,4
389,solves_doubts_willingly,2
878,solves_doubts_willingly,10
368,solves_doubts_willingly,2
122,solves_doubts_willingly,9
332,solves_doubts_willingly,8
303,solves_doubts_willingly,7
336,solves_doubts_willingly,6
588,solves_doubts_willingly,10
609,solves_doubts_willingly,1
920,solves_doubts_willingly,10
370,solves_doubts_willingly,1
405,solves_doubts_willingly,5
779,solves_doubts_willingly,8
962,solves_doubts_willingly,1
268,solves_doubts_willingly,9
625,solves_doubts_willingly,9
217,solves_doubts_willingly,8
479,solves_doubts_willingly,5
500,solves_doubts_willingly,2
409,solves_doubts_willingly,10
546,solves_doubts_willingly,9
967,solves_doubts_willingly,1
343,solves_doubts_willingly,10
639,solves_doubts_willingly,6
402,solves_doubts_willingly,4
617,solves_doubts_willingly,7
349,solves_doubts_willingly,9
994,solves_doubts_willingly,5
279,solves_doubts_willingly,4
926,solves_doubts_willingly,1
816,solves_doubts_willingly,2
765,solves_doubts_willingly,7
160,solves_doubts_willingly,2
606,solves_doubts_willingly,6
602,solves_doubts_willingly,8
893,solves_doubts_willingly,1
810,solves_doubts_willingly,5
802,solves_doubts_willingly,3
162,solves_doubts_willingly,10
449,solves_doubts_willingly,3
463,solves_doubts_willingly,1
41,solves_doubts_willingly,3
838,solves_doubts_willingly,7
703,solves_doubts_willingly,4
490,solves_doubts_willingly,9
906,solves_doubts_willingly,5
174,solves_doubts_willingly,10
4,solves_doubts_willingly,10
161,solves_doubts_willingly,5
31,solves_doubts_willingly,9
623,solves_doubts_willingly,10
818,solves_doubts_willingly,2
60,solves_doubts_willingly,1
384,solves_doubts_willingly,4
971,solves_doubts_willingly,6
427,solves_doubts_willingly,9
431,solves_doubts_willingly,3
408,solves_doubts_willingly,1
577,solves_doubts_willingly,7
803,solves_doubts_willingly,6
273,solves_doubts_willingly,5
371,solves_doubts_willingly,4
999,solves_doubts_willingly,9
595,solves_doubts_willingly,10
63,solves_doubts_willingly,4
899,solves_doubts_willingly,2
0,solves_doubts_willingly,1
796,solves_doubts_willingly,7
181,solves_doubts_willingly,1
290,solves_doubts_willingly,2
373,solves_doubts_willingly,5
285,solves_doubts_willingly,3
882,solves_doubts_willingly,7
776,solves_doubts_willingly,3
935,solves_doubts_willingly,8
679,solves_doubts_willingly,10
102,solves_doubts_willingly,5
618,solves_doubts_willingly,3
607,solves_doubts_willingly,10
743,solves_doubts_willingly,1
682,solves_doubts_willingly,2
16,solves_doubts_willingly,5
969,solves_doubts_willingly,2
46,solves_doubts_willingly,5
706,solves_doubts_willingly,8
993,solves_doubts_willingly,5
508,solves_doubts_willingly,8
989,solves_doubts_willingly,8
133,solves_doubts_willingly,5
15,solves_doubts_willingly,6
78,solves_doubts_willingly,10
433,solves_doubts_willingly,8
784,solves_doubts_willingly,7
983,solves_doubts_willingly,9
197,solves_doubts_willingly,8
483,solves_doubts_willingly,10
376,solves_doubts_willingly,8
915,solves_doubts_willingly,9
210,solves_doubts_willingly,5
20,solves_doubts_willingly,10
425,solves_doubts_willingly,10
668,solves_doubts_willingly,2
54,solves_doubts_willingly,5
950,solves_doubts_willingly,5
782,solves_doubts_willingly,2
108,solves_doubts_willingly,10
400,solves_doubts_willingly,8
685,solves_doubts_willingly,1
673,solves_doubts_willingly,7
198,solves_doubts_willingly,3
14,solves_doubts_willingly,7
172,solves_doubts_willingly,4
359,solves_doubts_willingly,9
714,solves_doubts_willingly,7
785,solves_doubts_willingly,7
865,solves_doubts_willingly,7
662,solves_doubts_willingly,1
513,solves_doubts_willingly,9
722,solves_doubts_willingly,4
8,solves_doubts_willingly,6
873,solves_doubts_willingly,9
684,solves_doubts_willingly,4
73,solves_doubts_willingly,3
900,solves_doubts_willingly,4
933,solves_doubts_willingly,7
634,solves_doubts_willingly,1
835,solves_doubts_willingly,3
422,solves_doubts_willingly,8
235,solves_doubts_willingly,6
286,solves_doubts_willingly,8
129,solves_doubts_willingly,1
443,solves_doubts_willingly,4
301,solves_doubts_willingly,3
532,solves_doubts_willingly,2
64,solves_doubts_willingly,8
860,solves_doubts_willingly,7
559,solves_doubts_willingly,5
311,solves_doubts_willingly,4
32,solves_doubts_willingly,6
296,solves_doubts_willingly,2
419,solves_doubts_willingly,5
83,solves_doubts_willingly,8
594,solves_doubts_willingly,7
501,solves_doubts_willingly,7
411,solves_doubts_willingly,8
824,solves_doubts_willingly,4
585,solves_doubts_willingly,4
848,solves_doubts_willingly,9
299,solves_doubts_willingly,4
107,solves_doubts_willingly,10
119,solves_doubts_willingly,9
335,solves_doubts_willingly,8
557,solves_doubts_willingly,4
113,solves_doubts_willingly,10
281,solves_doubts_willingly,4
836,solves_doubts_willingly,6
426,solves_doubts_willingly,10
42,solves_doubts_willingly,6
567,solves_doubts_willingly,4
589,solves_doubts_willingly,6
187,solves_doubts_willingly,6
615,solves_doubts_willingly,1
556,solves_doubts_willingly,1
3,solves_doubts_willingly,10
667,solves_doubts_willingly,1
234,solves_doubts_willingly,1
96,solves_doubts_willingly,8
691,solves_doubts_willingly,5
269,solves_doubts_willingly,10
566,solves_doubts_willingly,7
985,solves_doubts_willingly,7
437,solves_doubts_willingly,5
200,solves_doubts_willingly,8
291,solves_doubts_willingly,2
612,solves_doubts_willingly,1
448,solves_doubts_willingly,2
439,solves_doubts_willingly,7
573,solves_doubts_willingly,8
7,solves_doubts_willingly,2
725,solves_doubts_willingly,3
50,solves_doubts_willingly,1
423,solves_doubts_willingly,10
140,solves_doubts_willingly,6
135,solves_doubts_willingly,6
786,solves_doubts_willingly,5
601,solves_doubts_willingly,4
493,solves_doubts_willingly,4
553,solves_doubts_willingly,3
27,solves_doubts_willingly,5
257,solves_doubts_willingly,4
225,solves_doubts_willingly,3
788,solves_doubts_willingly,10
37,solves_doubts_willingly,4
170,solves_doubts_willingly,8
528,solves_doubts_willingly,6
600,solves_doubts_willingly,6
655,solves_doubts_willingly,1
74,solves_doubts_willingly,2
505,solves_doubts_willingly,8
377,solves_doubts_willingly,9
808,solves_doubts_willingly,1
366,solves_doubts_willingly,1
238,solves_doubts_willingly,10
255,solves_doubts_willingly,3
123,solves_doubts_willingly,9
663,solves_doubts_willingly,5
876,solves_doubts_willingly,9
690,solves_doubts_willingly,2
309,solves_doubts_willingly,2
693,solves_doubts_willingly,5
226,solves_doubts_willingly,8
951,solves_doubts_willingly,5
260,solves_doubts_willingly,7
243,solves_doubts_willingly,4
222,solves_doubts_willingly,7
314,solves_doubts_willingly,6
229,solves_doubts_willingly,2
85,solves_doubts_willingly,3
76,solves_doubts_willingly,3
887,solves_doubts_willingly,9
582,solves_doubts_willingly,1
674,solves_doubts_willingly,7
986,solves_doubts_willingly,4
511,solves_doubts_willingly,2
879,solves_doubts_willingly,9
401,solves_doubts_willingly,8
514,solves_doubts_willingly,7
750,solves_doubts_willingly,5
156,solves_doubts_willingly,10
775,solves_doubts_willingly,5
329,solves_doubts_willingly,3
467,solves_doubts_willingly,7
178,solves_doubts_willingly,1
549,solves_doubts_willingly,8
453,solves_doubts_willingly,2
307,solves_doubts_willingly,6
472,solves_doubts_willingly,9
392,solves_doubts_willingly,7
65,solves_doubts_willingly,3
575,solves_doubts_willingly,1
855,solves_doubts_willingly,1
791,solves_doubts_willingly,1
391,solves_doubts_willingly,7
973,solves_doubts_willingly,4
828,solves_doubts_willingly,9
247,solves_doubts_willingly,2
412,solves_doubts_willingly,7
67,solves_doubts_willingly,9
289,solves_doubts_willingly,9
399,solves_doubts_willingly,6
138,solves_doubts_willingly,10
537,solves_doubts_willingly,9
265,solves_doubts_willingly,5
724,solves_doubts_willingly,7
653,solves_doubts_willingly,6
318,solves_doubts_willingly,6
232,solves_doubts_willingly,1
21,solves_doubts_willingly,6
998,solves_doubts_willingly,2
694,solves_doubts_willingly,7
927,solves_doubts_willingly,10
348,solves_doubts_willingly,5
968,solves_doubts_willingly,8
992,solves_doubts_willingly,8
764,solves_doubts_willingly,3
587,solves_doubts_willingly,2
944,solves_doubts_willingly,8
239,solves_doubts_willingly,2
886,solves_doubts_willingly,10
23,solves_doubts_willingly,1
458,solves_doubts_willingly,6
822,solves_doubts_willingly,5
413,solves_doubts_willingly,3
563,solves_doubts_willingly,7
331,solves_doubts_willingly,10
434,solves_doubts_willingly,1
456,solves_doubts_willingly,5
430,solves_doubts_willingly,8
896,solves_doubts_willingly,4
451,solves_doubts_willingly,7
477,solves_doubts_willingly,10
9,solves_doubts_willingly,1
325,solves_doubts_willingly,1
812,solves_doubts_willingly,2
727,solves_doubts_willingly,2
928,solves_doubts_willingly,4
134,solves_doubts_willingly,7
819,solves_doubts_willingly,9
230,solves_doubts_willingly,6
520,solves_doubts_willingly,7
326,solves_doubts_willingly,6
142,solves_doubts_willingly,8
491,solves_doubts_willingly,1
379,solves_doubts_willingly,9
465,solves_doubts_willingly,6
756,solves_doubts_willingly,2
347,solves_doubts_willingly,5
237,solves_doubts_willingly,7
642,solves_doubts_willingly,9
506,solves_doubts_willingly,5
646,solves_doubts_willingly,7
382,solves_doubts_willingly,2
256,solves_doubts_willingly,9
327,solves_doubts_willingly,2
624,solves_doubts_willingly,2
155,solves_doubts_willingly,3
578,solves_doubts_willingly,5
640,solves_doubts_willingly,2
997,solves_doubts_willingly,8
242,solves_doubts_willingly,5
344,solves_doubts_willingly,8
699,solves_doubts_willingly,4
77,solves_doubts_willingly,2
821,solves_doubts_willingly,8
903,solves_doubts_willingly,4
540,solves_doubts_willingly,2
596,solves_doubts_willingly,1
169,solves_doubts_willingly,3
526,solves_doubts_willingly,2
361,solves_doubts_willingly,5
917,solves_doubts_willingly,7
342,solves_doubts_willingly,9
599,solves_doubts_willingly,4
875,solves_doubts_willingly,5
745,solves_doubts_willingly,8
131,solves_doubts_willingly,7
143,solves_doubts_willingly,10
666,solves_doubts_willingly,1
104,solves_doubts_willingly,7
964,solves_doubts_willingly,10
208,solves_doubts_willingly,2
774,solves_doubts_willingly,6
346,solves_doubts_willingly,3
97,solves_doubts_willingly,6
306,solves_doubts_willingly,3
18,solves_doubts_willingly,5
284,solves_doubts_willingly,10
173,solves_doubts_willingly,10
558,solves_doubts_willingly,9
51,solves_doubts_willingly,8
357,solves_doubts_willingly,4
692,solves_doubts_willingly,5
26,solves_doubts_willingly,9
386,solves_doubts_willingly,6
287,solves_doubts_willingly,10
974,solves_doubts_willingly,4
683,solves_doubts_willingly,5
374,solves_doubts_willingly,2
